surah,verse,tokens,seconds_husary,seconds_minshawi,seconds_abdulbasitmurattal,seconds_abdurrahmaansudais,seconds_saoodshuraym
17,6,11,24.5,15.2,17.5,15,10.6
17,7,23,65,38,34.8,27.7,21.4
17,8,11,27.3,14.3,18.5,12.7,9.8
17,9,16,22.4,18.2,21.4,19.3,15.5
17,10,9,16.2,10.8,13.1,8.4,7.7
17,11,8,18.2,12.5,14.2,10.8,11.7
17,12,23,49,31.9,43.5,33.3,24.5
17,13,13,25.7,17.7,20.4,16.3,13
17,14,7,12.4,7.1,8.8,7.7,5.5
17,15,21,35.7,24.2,29.4,19.1,16.8
17,16,14,28,18.3,21.5,17.7,13.9
17,17,13,23.5,14.6,17.6,11.5,9.7
17,18,18,29.8,19.9,24.5,19.6,14.8
17,19,12,22,15.1,17.2,12.8,10.4
17,20,12,29.4,18.9,22.7,15.3,13.1
17,21,11,22.4,14.2,16.4,11.9,9.7
17,22,9,16,8.8,11.4,10.5,8
17,23,25,61.1,41.4,47.9,23.4,21
17,24,12,19.7,11.7,13.7,16.1,9.1
17,25,12,24.2,14.9,18.3,10.7,10.7
17,26,10,17.2,10.7,12.4,7.6,7.2
17,27,9,22.4,12.6,14.7,9.2,9.2
17,28,12,22.7,14.8,19.5,12.2,10.7
17,29,13,22.7,13.5,15.9,11.5,12.4
17,30,12,25.3,16.2,17.6,14.8,10.4
17,31,13,26.4,17.9,19.6,12,10.9
17,32,8,18.3,11.1,12.6,7.9,7.1
17,33,22,39.2,24.7,37.8,17.4,16.4
17,34,17,30.2,17.4,20,13.6,11.9
17,35,11,23.1,13.5,16,10.3,10.4
17,36,16,25.5,14.3,16.4,12.1,11.1
17,37,13,19.3,12.1,13.8,10.3,8.5
17,38,7,12.6,7.4,9,6.5,5.3
17,39,18,32.5,19.9,23.8,15.9,12.6
17,40,11,28.4,16.5,19.1,12.5,11.1
17,41,10,17.8,11,12.2,8.7,7.5
17,42,13,20.4,12.1,14.5,8.8,7.8
17,43,6,15.8,8.6,10.2,6.4,6
17,44,21,42.9,24.7,28.8,18.4,17.5
17,45,12,22.7,13.9,15.6,10.7,10
17,46,19,39,23.3,26.1,16.5,14.8
17,47,19,39.1,22.9,30.5,15.6,13.5
17,48,9,17.1,10.2,12.5,11.9,7
17,49,9,22,13.2,16.9,9.3,8.3
17,50,5,11.3,5.2,5.8,3.6,3.5
17,51,25,49.7,27.8,31.7,19.6,18.4
17,52,9,19.6,11.3,13.5,8.3,7.8
17,53,16,34.1,19.2,24.5,14.7,14.2
17,54,14,26.4,15.4,18.4,11,10.2
17,55,15,31.4,17.9,21,12.9,12.1
17,56,13,22.4,13,14.8,9.5,8.8
17,57,18,38.7,21.6,25.1,17.8,15.9
17,58,18,32.1,19,22.5,15.9,12.8
17,59,21,44.5,26.4,31.2,19.3,17.6
17,60,25,53.6,28.8,33.3,25.5,22.8
17,61,13,28,15.4,18.8,12.3,10.6
17,62,15,28.4,22.9,19.9,12.3,12.1
17,63,10,22.9,12.8,16.7,11.1,9.8
17,64,19,37.3,22.4,24.9,18.5,15.6
17,65,9,19,10.7,12.8,8,6.9
17,66,14,24.6,13.6,17.4,11.4,9.3
17,67,18,34.7,20.4,25.3,16.3,13
17,68,15,26.7,15.1,17.2,14.8,10.2
17,69,22,45.3,27.4,38,22,18.1
17,70,17,49.7,26.2,24.2,17.2,14.3
17,71,15,32.7,19.2,22.8,14.3,13.8
17,72,11,19.7,11.2,13.7,8.8,7.7
17,73,13,29,16.5,19.4,11.4,10.4
17,74,9,18,11.7,12.8,8.2,6.6
17,75,12,20.5,11.2,13.6,9.3,8.4
17,76,13,23.8,14.8,17.3,11.4,10
17,77,11,20.8,12.3,14.6,9.4,8.1
17,78,14,26,14.6,17.5,12.2,9.6
17,79,12,21.9,13.1,15.2,10.2,9.5
17,80,14,26.5,15.1,18.4,11.5,10.9
17,81,9,18.3,11.3,13.5,9.7,7.7
17,82,13,25.1,16.4,17.3,12.8,11.2
17,83,12,24.8,15,16.1,10.4,9.1
17,84,11,17.4,11.6,13.6,11.1,7.6
17,85,14,24.3,14.6,16.1,10.2,8.6
17,86,13,22.5,16.7,18.1,10.8,9.4
17,87,9,17.7,11.8,11.9,7.5,6.4
17,88,19,32.5,24.3,23.1,17.6,16
17,89,14,25.4,17,18.8,11.7,10.7
17,90,10,15.8,10.7,12.4,7.8,6.2
17,91,11,23.5,14,17.1,9.8,8.9
17,92,12,23.4,14.9,16.2,15.1,9.9
17,93,26,43.9,27.6,29.4,22.2,20.3
17,94,15,27.4,20,22.2,11.8,10.6
17,95,14,26.9,17.9,19.5,15.6,11.1
17,96,11,22.9,15.4,16.8,13.8,10.3
17,97,27,51.9,35.1,36.8,26.9,24.6
17,98,14,35.7,23.5,36.8,17,16.7
17,99,23,47.1,30,30.1,18.2,16
17,100,14,31.2,20.1,22.5,15.3,12.6
17,101,18,27.9,25.8,37.7,18.9,19
17,102,15,23.8,22.4,25.8,18.1,13.8
17,103,9,13.1,12.3,13.4,9.3,7.4
17,104,14,19,17.8,19.2,16.6,12
17,105,9,16.8,15.5,16.8,11.2,8.8
17,106,9,16.3,13.4,15,10.3,8.8
17,107,18,23.3,21.3,24.2,14,12.3
17,108,8,14,11.4,12.6,8,7.7
17,109,5,10.1,8.3,8.8,9.6,6.8
17,110,22,26.8,22.5,24.3,18.9,14.7
17,111,21,22.4,26,28.6,21.9,14.2
18,1,11,16.2,12.4,14.4,8,8
18,2,15,22.1,18.8,20.8,15.1,15.4
18,3,3,6.1,4.8,4.8,2.7,2.8
18,4,6,8.4,7.1,7.9,4.8,4.7
18,5,16,25.6,20.2,23.5,13.3,13.6
18,6,11,17.3,13.5,14.3,8.8,8.3
18,7,11,14.4,11.9,13.8,8.6,8
18,8,6,11,8.1,9.9,5.9,5.7
18,9,10,14.4,11.1,12.6,8,7.3
18,10,16,25.2,17.6,18.3,11.1,14.9
18,11,7,11.4,8.9,9.7,5.5,5.4
18,12,9,14.3,11.7,13.5,8,8.2
18,13,11,20,15.5,17.3,11.5,9.5
18,14,19,47.6,29.6,23.7,15.2,13.7
18,15,18,36.5,26.3,28.8,16.8,14.6
18,16,19,42.8,32.5,24.8,16.9,13.8
18,17,34,53.4,36.7,38,24.7,27.9
18,18,22,44.2,30.8,34.1,22,20.8
18,19,38,84.8,55.3,67.3,37.6,33.1
18,20,13,24.6,17,17.8,14.1,10.3
18,21,32,58.4,41,50.6,27.1,27.7
18,22,33,71,46.2,50.1,33.9,30.3
18,23,7,13.2,10,11.6,5.8,5.8
18,24,17,32.9,20.6,23.2,13,12.1
18,25,8,14.3,9.7,10.9,6.4,12.8
18,26,23,38,26,29.5,18,14.8
18,27,15,26.4,17.5,18.3,11.7,10.1
18,28,30,51.1,33.5,38.2,23,21.9
18,29,28,64.4,42.1,45,35.2,27
18,30,12,22.2,12.9,14.5,9.9,8.7
18,31,28,72,54.3,50.7,28.8,26.7
18,32,14,28.2,17.7,21.4,13.3,12.5
18,33,11,23.5,14.6,17.6,9.8,9
18,34,13,23.6,15.6,17.7,10.6,9.6
18,35,12,22.6,16.1,17.5,9.8,8.9
18,36,12,26.8,18.3,20.9,11.6,11.2
18,37,16,29.2,24.5,23.6,12.7,14.4
18,38,8,15.4,10.7,12.9,7.5,5.7
18,39,19,33.3,21.3,25,13.3,13.5
18,40,15,39,19.7,24.5,13.4,15.6
18,41,8,16.2,11.2,11.5,7.6,6.7
18,42,19,43,38.7,30,18.2,14.3
18,43,11,19.6,13.3,15.6,8.4,7.8
18,44,9,20.9,12.5,13.2,11.7,9.1
18,45,23,54.4,33.1,36.4,20.2,21.2
18,46,13,28.4,18,18.9,12,11.6
18,47,11,20.8,13.7,15.4,9.4,8.5
18,48,16,31.7,18.5,21.5,13.2,11.4
18,49,27,60.5,38.5,52.7,25.1,25.4
18,50,26,56.4,34.8,42.2,23.9,20.9
18,51,13,25.8,16.9,19,14.3,10.7
18,52,13,25.7,17.4,18.6,12.7,14.3
18,53,10,23.1,14.7,17.3,10,8.8
18,54,14,26.3,17,17.9,11.1,11.3
18,55,19,51.3,33.1,31.9,18.1,19
18,56,18,41.9,24.6,29.4,17.7,14.8
18,57,30,57.3,36.6,42.5,23.8,21.4
18,58,19,32.8,21.5,25.2,17.5,14
18,59,8,19.9,12.7,14.7,10.1,7.2
18,60,13,24.3,15.2,15.4,9.1,7.9
18,61,11,21.9,12.8,14.7,8.3,8.3
18,62,12,23,14.9,17.4,11.2,9.7
18,63,20,37.4,27.9,27.2,15.3,13.5
18,64,9,18.9,11.7,13.6,7.5,7.3
18,65,12,25.6,16,20.2,9.9,9.7
18,66,11,19.7,12.6,15.2,8,7.2
18,67,6,10.7,7.4,8.9,4.7,4.3
18,68,8,11.4,7.1,7.8,4.9,4.4
18,69,10,21.3,12.7,14.4,8.5,7.1
18,70,12,21.9,13.7,14.6,8.2,7.6
18,71,15,28.6,18.7,20.6,12.8,11.2
18,72,8,12.7,8.6,9.6,5.9,5
18,73,10,16.6,9.6,12.1,7.2,6.4
18,74,16,40.6,28.9,32.8,13.5,13
18,75,9,13.7,8.9,10.7,7.2,5.5
18,76,13,22.2,15,16.2,10.3,9.5
18,77,24,37.4,39,41.7,20.1,23.3
18,78,12,12.9,13.2,16,10.7,8.7
18,79,17,21.6,25.5,23.9,15.3,15.3
18,80,10,16.3,15.6,17.4,9.7,8.7
18,81,9,13,13.5,15,8.2,7.7
18,82,35,44.8,55.7,67,33.3,30.7
18,83,9,12.2,10.4,12.9,6.6,6.7
18,84,10,11.2,11.7,13.5,7.9,7
18,85,2,4.4,2.9,3.1,2.3,2
18,86,24,33.1,30.6,35.7,18.6,16.3
18,87,13,17,15.8,18.3,11,9.9
18,88,13,16.6,15.3,18.6,12.7,10.1
18,89,3,4.6,4,4.6,2.6,2.3
18,90,15,18.2,16,17.3,10.7,9
18,91,6,6.5,6.6,7.3,4.9,4.2
18,92,3,5,3.8,4.3,2.6,2.4
18,93,13,17.1,14.8,16.9,9.3,8.6
18,94,19,19.6,20.5,29.2,14.5,12.7
18,95,12,16.8,15,17.7,12,9.7
18,96,19,28.3,25.2,26.4,16.8,14.4
18,97,8,9.8,9.2,11.8,6.5,5.4
18,98,15,19.8,18.2,20.9,18.4,12.6
18,99,11,13.3,13.4,15,11.3,8.3
18,100,5,9.9,8.3,10,6.5,5.1
18,101,11,15.6,13.9,16.1,10.4,8.9
18,102,14,26.1,24,26.2,15.3,12.2
18,103,5,7.5,7.1,9,4.5,4.5
18,104,11,12.8,12.8,15.5,11.6,8.1
18,105,14,19.9,18.3,21,18.2,12.9
18,106,9,14.2,14.2,15.9,9.7,8.8
18,107,10,12.3,12.5,15.6,10.6,7.9
18,108,6,8.6,6.7,8,5.7,4.5
18,109,18,17.6,17.4,22.2,17,12.6
18,110,24,38,32.2,37.3,31,23.6
19,1,1,13.4,11.7,12.8,9.5,8.1
19,2,5,6.9,6.5,6.8,5,4
19,3,5,7.5,7.1,7.5,5.4,4.4
19,4,14,17.4,16.4,18.7,14.7,11
19,5,13,18.1,15.1,18.9,12,10.4
19,6,8,11.5,9.9,9.8,7.4,5.7
19,7,12,17.6,14.2,17.1,10.1,9.2
19,8,14,15.9,15.3,17.8,12.7,9.9
19,9,14,13.7,13.6,15.8,10.5,8.8
19,10,13,18.1,15.7,17.8,11.9,9.5
19,11,11,15.8,14.2,16.1,10.2,8.6
19,12,7,11.3,10.7,11.6,8.6,6.5
19,13,6,9.3,9.1,10.5,6.8,5.4
19,14,6,9.1,8.3,10.6,7.5,5.6
19,15,9,11,9.5,10.7,9.8,7.2
19,16,10,12.1,11.3,13.1,8.2,7.3
19,17,11,18,16.3,17.7,11,9.4
19,18,8,13,12.2,13,7.5,6.5
19,19,9,12.2,12.6,12.7,7.4,6.3
19,20,11,15,12.2,14.7,8.9,7.8
19,21,15,25,23.9,24.6,14.1,12.3
19,22,5,8.7,7.9,8.8,5.4,4.8
19,23,13,18.5,18,20.7,13.5,11.2
19,24,10,13.7,12.5,14.6,8.6,7.3
19,25,8,12.1,11.9,13.3,8,6.8
19,26,18,28.4,24.2,28.3,22.6,16.3
19,27,10,12.8,13,14.6,8.4,7.5
19,28,11,13.7,13,14.8,9,7.4
19,29,10,14.2,11.7,12.7,9.7,6.7
19,30,8,12.7,10,12.1,8.8,6.4
19,31,11,13.8,12.7,15.4,10.9,8.4
19,32,6,10,9.6,11.6,7.7,5.8
19,33,9,11.9,10.1,11.9,8.4,6.3
19,34,9,10.1,9.5,10.5,10.2,5.7
19,35,16,22.5,21,23.7,13.7,11.3
19,36,8,16.6,12.7,13.5,7.1,7.2
19,37,11,15.1,13,14.9,8.5,8
19,38,11,16.4,13.3,14.8,8.7,8.5
19,39,12,13.6,12.1,14.4,10.9,8.2
19,40,8,12.8,9.9,10.9,8.3,7.1
19,41,8,14.6,11,12.9,6.9,6.7
19,42,15,15.2,14.2,15.5,9.8,8.7
19,43,13,20.4,17.3,18.7,11,10.2
19,44,9,16.3,13.7,13.4,8.8,8
19,45,11,18.4,16,17.2,10.7,8.6
19,46,12,20.8,18.7,19.7,12.5,10.5
19,47,10,13,11.9,13.5,8.3,7.6
19,48,14,21.1,18.1,20.7,13.5,11.3
19,49,14,22.4,20,21.5,12.2,10.5
19,50,9,15.5,10.9,12.5,8.5,7.7
19,51,10,15,12.8,15.3,9.2,7.6
19,52,7,11.7,10,11.2,7.6,6
19,53,7,10.9,10,11,9,5.2
19,54,11,17.3,13.9,15.4,10.2,8.2
19,55,9,14.6,11.6,14,9,7.2
19,56,8,13.6,11.1,12.9,6.9,6.7
19,57,3,7.2,5.1,5.6,3.8,3.1
19,58,29,46.4,46.3,50.9,35.4,27.3
19,59,11,18.7,14.9,14.4,10.6,8.8
19,60,12,20.2,16,18.3,12.5,10.4
19,61,11,21.1,16.3,17.2,12.8,8.9
19,62,11,18.8,13.8,15.6,11.1,10.2
19,63,9,12.5,10.6,11.7,8.4,6.2
19,64,18,24.4,18.3,19.4,12.4,11.3
19,65,12,19.8,14.8,17.3,13.9,9.7
19,66,8,11.5,9.2,10.8,6.6,5.8
19,67,10,13.6,11.5,13,7.9,7
19,68,8,17.1,14.2,16.6,10.3,8.5
19,69,10,15.8,13.2,14.8,9.4,7.7
19,70,8,12.3,9,9.7,6.9,5.5
19,71,9,17,11.9,14,10.5,7.1
19,72,8,12.8,10.1,11.2,8.9,7.4
19,73,16,26.4,34.2,32.7,17.1,14.1
19,74,9,13.1,11.6,12.6,7.5,6.7
19,75,25,34.6,29.1,32.7,24,17.5
19,76,13,23.9,18.7,20.8,14.6,11.4
19,77,8,14.3,11.4,14.1,8.5,7.3
19,78,7,10,8.4,9.1,6,5
19,79,9,13.4,10,11.2,6.7,5.7
19,80,5,10.2,6.5,7.2,4.7,4.1
19,81,8,11.9,9.5,10.7,7.3,5.9
19,82,6,13.4,10,11.6,8.9,6.2
19,83,9,16,12.2,13.4,8.3,7
19,84,7,12.2,9.4,9.1,5.7,5
19,85,6,8.8,6.9,8.1,5.6,4.2
19,86,5,8.9,6.8,8.1,6.2,4.8
19,87,9,12.6,10.4,12.3,7.5,7.7
19,88,4,6.5,5.3,6.3,3.6,3.2
19,89,4,5.5,4.2,4.9,2.8,2.9
19,90,9,16.8,12.2,13.6,9.1,7.9
19,91,4,7.2,5.9,5.9,3.7,3.1
19,92,6,10.3,7.9,8.9,6,5
19,93,10,14.7,11.7,13.3,9.4,6.8
19,94,4,7,5.4,6.7,5,3.3
19,95,5,8.4,6.7,7.1,5.6,4.6
19,96,9,14.6,11.3,13.9,8.6,7.5
19,97,10,17.2,13.9,15.7,10.8,9
19,98,14,19.5,14.3,15.7,12.5,9.7
20,1,1,3,1.8,2.6,1.4,1.9
20,2,5,10.4,8.2,8.5,4.5,4.1
20,3,4,7.3,5.8,5.4,3.7,3.2
20,4,6,12,9.4,10.3,5.8,5.3
20,5,4,7.2,4.8,5.3,3.7,2.9
20,6,12,14.3,10.2,11.5,7.8,6.2
20,7,7,12.1,11.6,10.1,6.4,5.3
20,8,8,13.6,10.2,10,7.6,6.2
20,9,4,6.1,4.7,4.9,3.2,2.7
20,10,18,28.5,32.2,31.2,16.9,11.5
20,11,4,9.9,8,8.4,4.5,3.3
20,12,9,15.3,12.8,13,7.9,6.2
20,13,5,7.7,5.6,6.3,4.2,3.2
20,14,11,18.4,14.3,15.2,9.6,7.1
20,15,10,15.5,13.6,13.3,8.5,7.4
20,16,10,14.3,11,12.2,9.5,6.4
20,17,4,7.1,4.8,5.8,4,3.2
20,18,13,17.3,11.7,14.2,9.3,10.7
20,19,3,5.6,4.3,4.4,2.6,2.3
20,20,5,9,6.2,7.5,4.2,4
20,21,7,12.2,6.7,9.1,5.6,6.1
20,22,11,16.6,12.3,13.9,10,8.4
20,23,4,7.1,5.2,5.7,3.3,3
20,24,5,8.1,6,7.2,3.9,3.3
20,25,5,6.4,3.9,4.6,2.7,2.1
20,26,3,6,4,5,2,1.6
20,27,4,6.5,4.5,5.4,3,2.3
20,28,2,4.1,2.6,3.4,1.9,2
20,29,5,6.4,4.9,6,2.9,2.8
20,30,2,3.7,3,3.2,1.2,1.1
20,31,3,5.7,4.2,4.3,1.6,1.4
20,32,3,6.1,4.2,5,2.4,2.1
20,33,3,5.3,3.5,4.2,2.8,2.2
20,34,2,4.9,3,4.3,2.3,1.8
20,35,4,7.2,4.9,6.1,3.7,3
20,36,5,8.4,5.5,6.2,3.8,3.4
20,37,5,8.6,6.2,7.7,5.1,3.6
20,38,6,10.7,7.5,8.4,4.5,3.7
20,39,22,33.5,24.6,29.4,22.2,16.1
20,40,34,57.2,39.5,46.4,26.1,23.3
20,41,2,4.8,2.9,4.1,2.1,2.3
20,42,8,9.6,8.6,9.9,6.4,5.4
20,43,5,7.9,6.8,7.5,3.8,3.6
20,44,8,9.8,8.5,10.4,6.6,5.5
20,45,10,14.1,11.4,14.3,7.6,6.5
20,46,7,12.4,9.3,10.7,6.2,4.6
20,47,21,31.9,25.4,29.7,18.1,14.9
20,48,10,14.8,11.2,14,8.4,6.4
20,49,4,7,4.9,6,3.2,3
20,50,9,12.2,9,11.4,6.3,5.3
20,51,5,6.7,4.9,6.1,3.4,3
20,52,11,15.9,10.2,12.8,7.7,6.7
20,53,19,34.6,30.7,27.8,16.3,14.2
20,54,9,15.9,11,12.8,7.6,6.2
20,55,8,14.5,10.3,12.7,10.1,6.8
20,56,6,10.8,7.6,9.5,6.1,5
20,57,7,11.3,8.5,10.3,5.7,5.3
20,58,14,23.8,17.3,28.6,11.9,11.5
20,59,8,11.2,9.5,10.1,6.1,5.4
20,60,6,9.1,7,8.9,5,4.4
20,61,15,22.3,15.7,18.6,11.4,9.5
20,62,5,11.6,8.6,10.3,5.1,4.5
20,63,13,23.2,17.5,20.8,13.7,10.5
20,64,10,14.5,10.8,13.2,7.6,6.5
20,65,11,20,14.5,17.7,8.3,6.8
20,66,12,19.4,13.9,15.8,9.5,8.3
20,67,5,7.9,6.2,7.3,4.1,3.6
20,68,6,9.3,6.4,8.4,5.5,3.8
20,69,16,22.1,15,19.2,11.4,9.4
20,70,8,15.5,11.4,14.2,8.4,6.3
20,71,26,46.1,41.4,42.8,24.4,22.2
20,72,19,32.8,22.9,25.2,16.8,13.2
20,73,14,27.4,19.5,22.8,15.4,12.9
20,74,13,18.5,13.7,17,10.5,12.7
20,75,10,16.8,12.3,15.5,8.4,7.7
20,76,12,22.1,15.9,19,11.7,13
20,77,18,25.3,18.2,22,11.9,11.1
20,78,8,14.1,10.1,12.4,7.2,6.1
20,79,5,8,5.6,6.6,4,3.7
20,80,14,27.8,26.4,24.4,15.1,13.6
20,81,17,24.6,16.4,20.9,13.6,10.8
20,82,9,18.5,11,13.7,9.5,8.6
20,83,5,9.8,7.2,8.3,4.1,3.8
20,84,9,14.3,10.5,11.7,6.6,6
20,85,9,16.5,10.7,13,7.7,6.4
20,86,26,41.6,29.3,35.5,20,19.4
20,87,15,36.5,28.6,27.9,14.6,16.9
20,88,12,21.4,13.9,18,10.7,8.6
20,89,12,18.9,12.5,15.3,9.7,9
20,90,16,30.6,20.3,32.8,14,13.6
20,91,9,14.3,9.6,11.6,6.6,6.8
20,92,7,10.4,7,8.9,5.3,5
20,93,4,10,5.2,6.3,4.3,3.6
20,94,18,30.9,20.2,24.3,13.9,14.2
20,95,4,9,4.8,5.9,3.5,3.5
20,96,16,24,15,19,12.7,10.6
20,97,28,46.8,31.6,37.1,25.7,21.3
20,98,12,21,14.4,16.2,8.2,9.5
20,99,13,20.1,13.3,17.2,9.6,10.2
20,100,8,13,8.3,10.2,5.9,5.7
20,101,7,13.7,8.6,9.2,6.5,5.6
20,102,8,17.5,9.4,11.4,6,6.3
20,103,6,10.8,6.6,8.8,5,4.8
20,104,12,18.9,11.4,14.2,8.5,8.3
20,105,7,12.4,8.3,10,6.7,5.9
20,106,3,6.9,4.5,6.2,3,2.6
20,107,6,11.1,6.5,8,4.1,4
20,108,13,23.2,14.2,18.5,11.8,10.3
20,109,12,17.7,11.8,14.4,8.9,8.2
20,110,10,17.7,9.5,11.7,7.5,6.7
20,111,9,15.5,9.1,10.4,11.3,7.4
20,112,11,18,11.1,14.6,8.5,8.8
20,113,14,25.8,16.2,25.7,12,11.6
20,114,17,29.9,18.9,22.2,14.3,11.2
20,115,11,16.4,11.1,13.4,7,6.7
20,116,9,18.8,12,15,8.8,7.9
20,117,12,22.2,15,20.5,11,9.6
20,118,7,10.6,6.9,9.1,4.9,4.4
20,119,6,9.8,6,8.2,5.1,4.3
20,120,13,21,13.1,17.3,9.7,8.8
20,121,15,29.4,18.9,23,14.9,34.8
20,122,6,11.4,6.5,8.4,7.3,4.9
20,123,18,31.8,21.1,26.6,14.3,13.6
20,124,12,20,14,17.7,9.5,10.3
20,125,8,13.5,9.2,10.9,5.6,5.6
20,126,8,18.3,10.8,12.7,7.7,7.2
20,127,12,21.6,14.6,18,11.3,9.5
20,128,17,27.5,19.4,22,12.2,11.7
20,129,9,18.2,12.4,15.4,7.8,7.2
20,130,20,43.8,24.3,27.7,17.3,15.3
20,131,18,33.7,24.2,27,17,13.8
20,132,12,25,16.5,18.2,11.4,9.6
20,133,13,22.7,16.5,18.5,9.6,9.2
20,134,19,41.8,31.9,34,22.2,16.5
20,135,11,21.5,16.9,16.9,12.9,10.9
21,1,7,15.4,9.8,10,7.3,6.5
21,2,11,20.1,14.4,13.6,8.9,8.3
21,3,15,31.6,22.9,23.5,14.6,13.6
21,4,10,20.8,12.7,11.2,7.8,7.5
21,5,14,27.6,24.6,19.5,11.8,11.2
21,6,8,19.2,13.3,13.6,7.5,6.8
21,7,14,29.8,21.5,20.4,14.7,9.8
21,8,9,17.2,11.2,11.9,7.5,6.9
21,9,8,20.8,14.2,14.8,9.4,8.9
21,10,8,18.7,12.3,13.3,9,7.3
21,11,10,21.1,14.7,15,12.1,9.1
21,12,7,16.9,11.8,11.7,6,5.6
21,13,10,20.4,14.7,14.1,8.9,7.6
21,14,5,13.8,9.5,9.1,6.3,5
21,15,8,16.1,10.9,11.2,9.8,6.8
21,16,7,15.3,9.9,9.8,7.3,6.9
21,17,11,22.8,16.2,17.1,9.4,9
21,18,13,22.6,16.3,16,11.1,11.2
21,19,13,24.3,16.6,17.6,11.7,10.1
21,20,5,11.8,7.3,7.9,5.3,4.7
21,21,7,14.6,9.3,10.2,6.4,5.5
21,22,13,25.5,16.3,17.1,12.3,10.2
21,23,6,10.9,7.2,7.1,5.5,5
21,24,22,39.1,27.3,28.2,18.4,14.8
21,25,15,29.2,20.2,20.2,12.1,9.6
21,26,8,18.3,12.6,12.4,7.3,7.4
21,27,6,13.9,8.6,8.9,6.3,5
21,28,15,36.1,16.7,17.1,12.7,10
21,29,13,29.3,20.2,21.1,15.6,12
21,30,18,26.9,26.4,25.8,19.8,14.6
21,31,13,18.2,15.9,16.8,10.8,9.5
21,32,8,14.7,13.5,13.3,9.2,7.8
21,33,11,16.5,14.8,14.8,10,8.8
21,34,10,16.3,13,13.1,9.7,7.2
21,35,10,19,17.3,17.4,14.5,11
21,36,17,22.7,22.3,22.6,17.9,15.6
21,37,8,14.3,12.1,12.4,12.1,6.7
21,38,7,10.8,9.3,9.8,5.9,5.4
21,39,16,19,17.9,18.5,14.4,10
21,40,10,15.7,15.6,15.3,10.8,8.8
21,41,13,18,16.6,16.7,14.3,10.3
21,42,13,18.7,17.3,17.5,12.9,9.1
21,43,14,23.1,19.9,20.4,13,11.3
21,44,18,31.6,27.8,26.8,22.7,16.1
21,45,11,22.5,17.8,17.8,12.6,9.9
21,46,11,19.6,17.6,18.5,11.3,9.6
21,47,20,32.3,26.3,26.5,18.9,15
21,48,8,16,13.9,13.6,9.5,8.5
21,49,8,13.3,11.8,11.7,8.3,6.8
21,50,7,18.1,13.2,13.2,13.3,8.5
21,51,9,15.9,13.1,13.2,7.7,7.3
21,52,11,16.9,14.5,13.6,7.7,7.8
21,53,5,12.8,9.8,10.1,5.3,5.2
21,54,8,16.1,12.3,12.7,7,7.4
21,55,7,12.7,10.4,10.2,5,5
21,56,13,19.5,16.8,16.1,9.1,9.5
21,57,7,15.3,12.3,12.5,6.7,7.1
21,58,8,14.8,11.5,11,6.3,6.5
21,59,8,16.6,12.2,12.7,6.4,6.4
21,60,7,13.4,10.8,11.3,6,5.7
21,61,8,15.4,11.6,11.7,5.9,6.3
21,62,6,15,12.2,12.2,6,5.9
21,63,9,16.4,12.8,12.9,6.8,7.5
21,64,7,17.2,14.8,15.1,6.7,6.7
21,65,9,19.3,13.7,14.3,6.9,7.8
21,66,11,16.1,13.6,15.2,7.9,7.7
21,67,9,16.4,11.7,12.4,6.3,7.6
21,68,7,16.4,12.8,14,6.5,6.4
21,69,7,13.5,11.1,11.9,5.8,6.4
21,70,5,11.9,9.3,9.5,5.2,4.9
21,71,8,14.5,12,12.5,7.4,6.5
21,72,8,19.3,13.9,15.1,6.9,7.7
21,73,15,29.9,35.7,28.8,17.1,14.1
21,74,16,29.5,26.3,26.3,17.9,14.2
21,75,6,14.1,10,11.3,6.4,5.5
21,76,12,18.9,15.3,17,10.5,8.3
21,77,12,24.3,19.8,21,12.8,12
21,78,14,20.6,16.8,19.5,11.2,10
21,79,14,34.3,23.9,27.1,14.8,13.3
21,80,10,20,15.6,16.4,10.1,8
21,81,14,26.5,21.3,24.2,14,11.1
21,82,12,21.5,17.7,19.3,13.2,9.5
21,83,10,18.2,13.8,16.7,8.6,7.9
21,84,16,28.2,20.9,39.9,14.1,16.3
21,85,7,13.7,10.1,11.9,6.3,5.4
21,86,6,14.4,9.9,12.5,6.3,6.9
21,87,23,36.5,28.2,45.9,20,15.2
21,88,8,17.5,12.7,15,9.3,7.4
21,89,11,19.4,14.3,16.6,8.8,7.9
21,90,19,35.7,26.4,30.8,18.2,15
21,91,11,24.8,17.4,21.2,11.5,9.9
21,92,8,18.4,15,17.8,10,7.6
21,93,6,15.4,11.5,12.6,8.6,6.4
21,94,12,20.9,15,19.2,9.9,11.7
21,95,7,15.3,11.3,13,7,6.4
21,96,10,18.1,14.3,16.5,8.4,7.5
21,97,19,29.5,29.8,26.5,17.2,18.4
21,98,11,18.9,14.2,17.8,11.1,8.4
21,99,9,19.7,15.7,16.1,10.1,8.3
21,100,7,12.9,7.9,10.6,6,5.3
21,101,9,18.5,14.3,15.9,8.9,8.3
21,102,9,15.3,11.7,13.6,8.5,6.8
21,103,11,22.4,16.7,19.8,16.4,10.6
21,104,16,32.2,24.1,28.7,15.5,29.2
21,105,12,20.3,13.7,16,9.4,8.5
21,106,6,11.1,7.6,10.4,5.8,4.4
21,107,5,12.7,8.5,10.2,5.7,4.6
21,108,11,24.9,18,20.7,12.1,9.7
21,109,13,25.5,20.2,23.1,13.4,10.6
